Entity_Name,Year,Quarter,Type,Count,Amount,State
sonipat,2021,2,District,5818055,12924700817.493427,haryana
rewari,2021,2,District,5377720,9762169802.614033,haryana
panipat,2021,2,District,4781725,10716524259.182951,haryana
palwal,2021,2,District,4765916,9533885152.800251,haryana
hisar,2021,2,District,4588374,11866795026.651604,haryana
mewat,2021,2,District,4011429,9985192715.597248,haryana
rohtak,2021,2,District,3586587,8769888644.596022,haryana
karnal,2021,2,District,3501189,7822099240.647442,haryana
122006,2021,3,Pincode,7079111,10108307756.719585,haryana
122001,2021,3,Pincode,6524981,8208514096.35167,haryana
121004,2021,3,Pincode,4619156,7214596983.5858555,haryana
122002,2021,3,Pincode,4074015,4174634956.2762547,haryana
131001,2021,3,Pincode,3824548,7592853759.9011755,haryana
132103,2021,3,Pincode,3807660,7722135884.656666,haryana
121002,2021,3,Pincode,3597233,6542235321.477936,haryana
121003,2021,3,Pincode,3532991,4834797646.706048,haryana
122051,2021,3,Pincode,3316258,3173407234.1611395,haryana
122004,2021,3,Pincode,3271428,3239557328.444209,haryana
gurugram,2021,3,District,47680658,55914389975.07391,haryana
faridabad,2021,3,District,19367342,30608591108.260963,haryana
rewari,2021,3,District,7225396,12146892237.73043,haryana
sonipat,2021,3,District,7173052,14357121849.97747,haryana
panipat,2021,3,District,6120958,12577188571.756681,haryana
palwal,2021,3,District,5875612,10372287086.183144,haryana
hisar,2021,3,District,5215891,12437366867.171387,haryana
mewat,2021,3,District,5054460,11174788500.58817,haryana
rohtak,2021,3,District,4615616,10168683402.047003,haryana
karnal,2021,3,District,4403307,8835919266.381252,haryana
122006,2021,4,Pincode,8243097,12446013625.324087,haryana
122001,2021,4,Pincode,7654460,10006718311.566921,haryana
121004,2021,4,Pincode,5636431,9216385931.59724,haryana
122002,2021,4,Pincode,5095560,5436208624.384323,haryana
132103,2021,4,Pincode,4535161,9837178139.119781,haryana
131001,2021,4,Pincode,4476485,9400470033.415104,haryana
121002,2021,4,Pincode,4231254,8127531272.098031,haryana
121003,2021,4,Pincode,4230317,6034510670.847743,haryana
121102,2021,4,Pincode,3930826,7117844489.156973,haryana
122004,2021,4,Pincode,3857198,3979661447.5418015,haryana
gurugram,2021,4,District,56754843,69593103272.65858,haryana
faridabad,2021,4,District,23169872,38292223252.23201,haryana
sonipat,2021,4,District,8588386,18170993284.93904,haryana
rewari,2021,4,District,8487387,15492946892.608118,haryana
panipat,2021,4,District,7419868,16276012822.879314,haryana
palwal,2021,4,District,7384842,13860018394.657875,haryana
mewat,2021,4,District,6907605,14906046920.126253,haryana
hisar,2021,4,District,6193863,16081687128.153656,haryana
rohtak,2021,4,District,5544335,13098837015.96527,haryana
karnal,2021,4,District,5416815,11527031601.801613,haryana
122006,2022,1,Pincode,9497946,14052592432.141745,haryana
122001,2022,1,Pincode,8481038,11065424794.683146,haryana
121004,2022,1,Pincode,6413395,10327200068.107296,haryana
132103,2022,1,Pincode,5895774,11868051900.843742,haryana
122002,2022,1,Pincode,5481562,5941559633.393696,haryana
131001,2022,1,Pincode,4815373,9722356550.274738,haryana
121002,2022,1,Pincode,4722543,9322378335.1689,haryana
121003,2022,1,Pincode,4703756,6681893708.489748,haryana
122004,2022,1,Pincode,4470641,4593483267.675021,haryana
121102,2022,1,Pincode,4397860,7851533169.698815,haryana
gurugram,2022,1,District,63282822,77508209556.89508,haryana
faridabad,2022,1,District,25918817,42896865210.61576,haryana
sonipat,2022,1,District,9614092,19484490398.321857,haryana
rewari,2022,1,District,9346086,16678823765.176477,haryana
panipat,2022,1,District,9264902,19020193908.564423,haryana
mewat,2022,1,District,8788025,17806136968.70603,haryana
palwal,2022,1,District,8401353,15280812571.295765,haryana
hisar,2022,1,District,7216543,18068574001.484863,haryana
rohtak,2022,1,District,6268896,14421297234.32816,haryana
karnal,2022,1,District,6097787,12324299904.907103,haryana
122006,2022,2,Pincode,11491350,16033485783.78646,haryana
122001,2022,2,Pincode,10746148,13340124680.33358,haryana
121004,2022,2,Pincode,7541491,11635177821.64284,haryana
122002,2022,2,Pincode,7526684,7647480688.930363,haryana
132103,2022,2,Pincode,6745204,12816736357.27605,haryana
131001,2022,2,Pincode,6009247,11460764747.702406,haryana
121002,2022,2,Pincode,5591996,10542237339.944075,haryana
121003,2022,2,Pincode,5492258,7581776677.968283,haryana
122004,2022,2,Pincode,5362365,5206030457.728907,haryana
124001,2022,2,Pincode,5115219,10455337928.87967,haryana
gurugram,2022,2,District,79880852,92145454120.45724,haryana
faridabad,2022,2,District,30409719,48406473821.004944,haryana
sonipat,2022,2,District,11943138,22987659569.928093,haryana
rewari,2022,2,District,11224593,19046645607.857338,haryana
panipat,2022,2,District,10820296,21066063900.647213,haryana
mewat,2022,2,District,10609222,20575618595.50345,haryana
palwal,2022,2,District,9782307,17323076797.706825,haryana
hisar,2022,2,District,8798889,20864338832.46772,haryana
rohtak,2022,2,District,7714114,16685032554.576132,haryana
karnal,2022,2,District,7462000,14355989091.566263,haryana
122006,2022,3,Pincode,14938659,21582716225.76088,haryana
122001,2022,3,Pincode,11374422,13541621759.887472,haryana
132103,2022,3,Pincode,9376357,16261252851.959072,haryana
131001,2022,3,Pincode,9041722,15566507436.869112,haryana
122002,2022,3,Pincode,8007122,8028492850.374751,haryana
121004,2022,3,Pincode,7911550,11525725718.216959,haryana
125001,2022,3,Pincode,7377226,12776861548.480118,haryana
121102,2022,3,Pincode,6254963,10107177216.957026,haryana
124001,2022,3,Pincode,6112872,11221511162.747232,haryana
121002,2022,3,Pincode,5709734,9104449464.479698,haryana
gurugram,2022,3,District,87103856,99360193857.46599,haryana
faridabad,2022,3,District,31002825,46163415393.391945,haryana
sonipat,2022,3,District,16738938,29152136081.765583,haryana
hisar,2022,3,District,15314209,30005386061.118546,haryana
panipat,2022,3,District,13837300,24633921100.885296,haryana
rewari,2022,3,District,12015067,19436985212.741524,haryana
palwal,2022,3,District,11032395,17956834811.920963,haryana
mewat,2022,3,District,10832560,19134475751.357685,haryana
rohtak,2022,3,District,9939686,18965127888.071278,haryana
karnal,2022,3,District,9139842,16912349321.593098,haryana
122006,2022,4,Pincode,15996511,23272769045.48967,haryana
122001,2022,4,Pincode,12025123,14478193028.737059,haryana
124001,2022,4,Pincode,11388444,20420082342.96588,haryana
131001,2022,4,Pincode,10902442,19735294351.817028,haryana
125001,2022,4,Pincode,9588910,17247896358.51129,haryana
122002,2022,4,Pincode,8447312,8583794406.001563,haryana
132001,2022,4,Pincode,8437665,15318137190.304121,haryana
121004,2022,4,Pincode,8395551,12517719769.30899,haryana
121102,2022,4,Pincode,8058491,13028821224.016903,haryana
132103,2022,4,Pincode,7470318,14211929063.205795,haryana
gurugram,2022,4,District,92493335,107046551341.7809,haryana
faridabad,2022,4,District,33161524,49923713557.162994,haryana
sonipat,2022,4,District,17683407,32605509131.386883,haryana
hisar,2022,4,District,16862076,34368965296.500374,haryana
rohtak,2022,4,District,14350357,27248544247.193783,haryana
rewari,2022,4,District,13324092,22585777499.591312,haryana
palwal,2022,4,District,13114018,21856737361.77354,haryana
panipat,2022,4,District,12217738,23682687583.537933,haryana
karnal,2022,4,District,12214724,23383107604.307755,haryana
mewat,2022,4,District,11181774,20507941017.884888,haryana
173205,2018,1,Pincode,50457,58954553.080766425,himachal-pradesh
176323,2018,1,Pincode,28116,47548740.81338847,himachal-pradesh
174101,2018,1,Pincode,23993,26853915.092015706,himachal-pradesh
174303,2018,1,Pincode,19122,27437635.57423534,himachal-pradesh
173025,2018,1,Pincode,16138,22465216.713972166,himachal-pradesh
176001,2018,1,Pincode,11862,21124669.109688446,himachal-pradesh
171001,2018,1,Pincode,10889,19849917.41837506,himachal-pradesh
173212,2018,1,Pincode,8316,12272135.145517696,himachal-pradesh
175001,2018,1,Pincode,7751,7518183.03490364,himachal-pradesh
177005,2018,1,Pincode,7409,6748703.7576809535,himachal-pradesh
solan,2018,1,District,118881,146873607.41695297,himachal-pradesh
kangra,2018,1,District,62061,83269925.3876329,himachal-pradesh
shimla,2018,1,District,54161,84375526.97610706,himachal-pradesh
mandi,2018,1,District,44169,50308276.313293405,himachal-pradesh
chamba,2018,1,District,41138,69091183.95337541,himachal-pradesh
una,2018,1,District,39070,48375221.958015576,himachal-pradesh
sirmaur,2018,1,District,37721,43579534.40144637,himachal-pradesh
hamirpur,2018,1,District,32709,37506250.25236499,himachal-pradesh
kullu,2018,1,District,23978,36599342.90480824,himachal-pradesh
bilaspur,2018,1,District,21880,20215586.707121648,himachal-pradesh
173205,2018,2,Pincode,67411,96135650.11659741,himachal-pradesh
176323,2018,2,Pincode,34505,79112116.74498324,himachal-pradesh
174101,2018,2,Pincode,31810,48473807.85677731,himachal-pradesh
174303,2018,2,Pincode,23860,40297176.586473666,himachal-pradesh
173025,2018,2,Pincode,23551,42091803.8627669,himachal-pradesh
176001,2018,2,Pincode,16699,30651610.963755213,himachal-pradesh
171001,2018,2,Pincode,15002,34514288.85622554,himachal-pradesh
175131,2018,2,Pincode,14062,42991424.961770326,himachal-pradesh
173212,2018,2,Pincode,12971,25578875.80878989,himachal-pradesh
173030,2018,2,Pincode,9832,12429115.72769515,himachal-pradesh
solan,2018,2,District,166516,254576422.9168635,himachal-pradesh
kangra,2018,2,District,97426,172859755.31581038,himachal-pradesh
shimla,2018,2,District,82195,162202102.59693143,himachal-pradesh
mandi,2018,2,District,58415,85994890.15581088,himachal-pradesh
chamba,2018,2,District,55922,125825520.94711924,himachal-pradesh
sirmaur,2018,2,District,53040,77059907.62248287,himachal-pradesh
una,2018,2,District,51637,81025669.3259282,himachal-pradesh
hamirpur,2018,2,District,41507,63207300.3000073,himachal-pradesh
kullu,2018,2,District,39948,96624850.44143352,himachal-pradesh
bilaspur,2018,2,District,30705,41392933.9580691,himachal-pradesh
173205,2018,3,Pincode,95087,136461395.92778862,himachal-pradesh
174101,2018,3,Pincode,41377,69275414.61089885,himachal-pradesh
174303,2018,3,Pincode,37218,79325253.9658385,himachal-pradesh
173025,2018,3,Pincode,35054,64196379.89609783,himachal-pradesh
176001,2018,3,Pincode,20730,42704498.14961146,himachal-pradesh
173030,2018,3,Pincode,19975,22858486.983047362,himachal-pradesh
171001,2018,3,Pincode,19667,46565083.69183657,himachal-pradesh
173212,2018,3,Pincode,16604,36836443.968154006,himachal-pradesh
176323,2018,3,Pincode,16524,120793175.75823024,himachal-pradesh
177005,2018,3,Pincode,15321,14487357.030578952,himachal-pradesh
solan,2018,3,District,229164,373018057.4322363,himachal-pradesh
kangra,2018,3,District,123560,243834956.6313929,himachal-pradesh
shimla,2018,3,District,109765,261701779.39463177,himachal-pradesh
sirmaur,2018,3,District,78762,124334576.99894318,himachal-pradesh
mandi,2018,3,District,74604,128941896.30651332,himachal-pradesh
una,2018,3,District,73766,150521417.27225596,himachal-pradesh
hamirpur,2018,3,District,58022,90529572.1234664,himachal-pradesh
chamba,2018,3,District,44858,190977335.4683498,himachal-pradesh
kullu,2018,3,District,40813,95127772.88091436,himachal-pradesh
bilaspur,2018,3,District,37993,56133326.966728725,himachal-pradesh
173205,2018,4,Pincode,149125,214537044.31729394,himachal-pradesh
174101,2018,4,Pincode,67908,115571336.77782552,himachal-pradesh
173025,2018,4,Pincode,56005,97708257.58741698,himachal-pradesh
174303,2018,4,Pincode,49540,115217697.04853112,himachal-pradesh
171001,2018,4,Pincode,28323,78358285.27627262,himachal-pradesh
176001,2018,4,Pincode,27736,59387915.53495459,himachal-pradesh
173212,2018,4,Pincode,26700,55364271.54620983,himachal-pradesh
176323,2018,4,Pincode,23029,50390957.65871303,himachal-pradesh
173030,2018,4,Pincode,21100,31877026.642960742,himachal-pradesh
173220,2018,4,Pincode,17616,24938842.946540266,himachal-pradesh
solan,2018,4,District,347191,577618789.1056865,himachal-pradesh
kangra,2018,4,District,187764,414603049.9879074,himachal-pradesh
shimla,2018,4,District,156832,396860638.04644364,himachal-pradesh
sirmaur,2018,4,District,122707,199344353.77429008,himachal-pradesh
una,2018,4,District,110312,222928340.6712972,himachal-pradesh
mandi,2018,4,District,109661,203827486.01186574,himachal-pradesh
hamirpur,2018,4,District,76300,146948802.40681252,himachal-pradesh
kullu,2018,4,District,64285,157752014.91735005,himachal-pradesh
chamba,2018,4,District,63298,160650916.98309675,himachal-pradesh
bilaspur,2018,4,District,51395,92955686.23996082,himachal-pradesh
173205,2019,1,Pincode,303803,286463248.34363383,himachal-pradesh
171001,2019,1,Pincode,195883,374976855.7078719,himachal-pradesh
174101,2019,1,Pincode,123799,147545137.23044026,himachal-pradesh
173025,2019,1,Pincode,74611,111629796.33788322,himachal-pradesh
176323,2019,1,Pincode,55205,69978229.84156093,himachal-pradesh
174303,2019,1,Pincode,53301,96603744.8893585,himachal-pradesh
175001,2019,1,Pincode,45323,81633187.20018888,himachal-pradesh
173030,2019,1,Pincode,43744,43888475.6681822,himachal-pradesh
173212,2019,1,Pincode,39751,68576012.76573476,himachal-pradesh
176001,2019,1,Pincode,38942,73996894.16606511,himachal-pradesh
solan,2019,1,District,626201,733453989.2236599,himachal-pradesh
shimla,2019,1,District,363648,708861957.1918447,himachal-pradesh
kangra,2019,1,District,266655,478900506.53311074,himachal-pradesh
sirmaur,2019,1,District,174812,238804557.7773369,himachal-pradesh
mandi,2019,1,District,167637,287549707.5047521,himachal-pradesh
una,2019,1,District,151550,232335414.5268033,himachal-pradesh
hamirpur,2019,1,District,126323,189186708.125866,himachal-pradesh
chamba,2019,1,District,104811,170503559.1379143,himachal-pradesh
kullu,2019,1,District,92009,187262819.029819,himachal-pradesh
bilaspur,2019,1,District,73141,109483745.6606721,himachal-pradesh
171001,2019,2,Pincode,601958,1240952784.1484268,himachal-pradesh
173205,2019,2,Pincode,201216,269484882.070194,himachal-pradesh
175001,2019,2,Pincode,109216,209713438.89865682,himachal-pradesh
174101,2019,2,Pincode,88463,153751367.54986086,himachal-pradesh
173212,2019,2,Pincode,52208,102404739.35571423,himachal-pradesh
177001,2019,2,Pincode,46283,99159035.60852855,himachal-pradesh
173025,2019,2,Pincode,45328,87288933.03207737,himachal-pradesh
175131,2019,2,Pincode,45240,139927670.82255486,himachal-pradesh
176001,2019,2,Pincode,44908,90993766.8502137,himachal-pradesh
173030,2019,2,Pincode,25921,37447525.69187294,himachal-pradesh
shimla,2019,2,District,807095,1698682743.209046,himachal-pradesh
solan,2019,2,District,481957,783011937.8847647,himachal-pradesh
kangra,2019,2,District,295433,591536934.9504749,himachal-pradesh
mandi,2019,2,District,245467,464902888.77251065,himachal-pradesh
hamirpur,2019,2,District,150149,270178390.1615547,himachal-pradesh
kullu,2019,2,District,129068,331174039.37828636,himachal-pradesh
sirmaur,2019,2,District,127208,220885809.9785687,himachal-pradesh
una,2019,2,District,105685,189321647.9190805,himachal-pradesh
bilaspur,2019,2,District,68748,128917341.52795482,himachal-pradesh
chamba,2019,2,District,62922,128008869.00606377,himachal-pradesh
171001,2019,3,Pincode,418230,1383190523.8901672,himachal-pradesh
173205,2019,3,Pincode,221062,314555850.88550353,himachal-pradesh
174101,2019,3,Pincode,103786,175764252.28338027,himachal-pradesh
175001,2019,3,Pincode,84465,242309410.3934193,himachal-pradesh
173212,2019,3,Pincode,58925,124466121.34107587,himachal-pradesh
173025,2019,3,Pincode,57215,105359646.96592219,himachal-pradesh
177005,2019,3,Pincode,46521,27138701.08362629,himachal-pradesh
177001,2019,3,Pincode,42631,106954993.74463357,himachal-pradesh
176001,2019,3,Pincode,41789,104622488.24898227,himachal-pradesh
175131,2019,3,Pincode,39283,87769328.81926286,himachal-pradesh
shimla,2019,3,District,695970,1981429213.7026682,himachal-pradesh
solan,2019,3,District,563580,919355818.0941985,himachal-pradesh
kangra,2019,3,District,373339,645470163.0699661,himachal-pradesh
mandi,2019,3,District,262386,545822136.934624,himachal-pradesh
hamirpur,2019,3,District,187716,301844559.3146769,himachal-pradesh
sirmaur,2019,3,District,154972,258531496.7275585,himachal-pradesh
kullu,2019,3,District,146216,316994313.58457994,himachal-pradesh
una,2019,3,District,134630,227364592.3232284,himachal-pradesh
bilaspur,2019,3,District,88416,142694743.74010605,himachal-pradesh
chamba,2019,3,District,87489,151224161.28503346,himachal-pradesh
171001,2019,4,Pincode,512584,1677312305.817284,himachal-pradesh
173205,2019,4,Pincode,268652,392453029.9671198,himachal-pradesh
174101,2019,4,Pincode,127476,222089581.3778806,himachal-pradesh
